"Current Name and SPRAT ID","Current Name and SPRAT ID","Current Name and SPRAT ID","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Threatened, Migratory, Marine and Cetacean Species ","EPBC Act Documents ","EPBC Act Documents ","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","Taxonomic Data","State, Territory and International Threatened Species","State, Territory and International Threatened Species",
"Taxon ID","Scientific Name","Common Name","EPBC Threat Status","EPBC Threatened Species Listed Name","EPBC Threatened Species Date Effective","EPBC Act Migratory","Marine Status","Listed Name Marine","Conservation Advice","Recovery Plan","Kingdom","Phylum","Class","Order","Family","Genus","Taxon Group","IUCN Red List","IUCN Red List Listed Names",
"1066","Pachyptila turtur","Fairy Prion","","","","","Listed","Pachyptila turtur","","","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pachyptila","birds","Least Concern","Pachyptila turtur",
"64445","Pachyptila turtur subantarctica","Fairy Prion (southern)","Vulnerable","Pachyptila turtur subantarctica","16-JUL-2000","","","","01-Oct-15","","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pachyptila","birds","","",
"1067","Pachyptila vittata","Broad-billed Prion","","","","","Listed","Pachyptila vittata","","","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pachyptila","birds","Least Concern","Pachyptila vittata",
"86765","Pachysaga munggai","katydid","","","","","","","","","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Pachysaga","insects","Vulnerable","Pachysaga munggai",
"86766","Pachysaga strobila","katydid","","","","","","","","","Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Pachysaga","insects","Critically Endangered","Pachysaga strobila",
"83662","Pachyseris foliosa","Serpent Coral, Elephant Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Pachyseris","anemones, corals","Least Concern","Pachyseris foliosa",
"78541","Pachyseris gemmae","Elephant skin coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Pachyseris","anemones, corals","Near Threatened","Pachyseris gemmae",
"85406","Pachyseris rugosa","Elephant Skin Coral, Serpent Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Pachyseris","anemones, corals","Vulnerable","Pachyseris rugosa",
"87039","Pachyseris speciosa","Serpent Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Pachyseris","anemones, corals","Least Concern","Pachyseris speciosa",
"1045","Pagodroma nivea","Snow Petrel","","","","","Listed","Pagodroma nivea","","","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Pagodroma","birds","Least Concern","Pagodroma nivea",
"12877","Palaquium galactoxylum","Red Silkwood, Cairns Pencil Cedar, Daintree Maple","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Ebenales","Sapotaceae","Palaquium","dicots (two seed leaves)","Least Concern","Palaquium galactoxylum",
"88850","Palauastrea ramosa","Finger Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Astrocoeniidae","Palauastrea","anemones, corals","Near Threatened","Palauastrea ramosa",
"89472","Pallidelix bennetti","Bennett's Woodland Snail","","","","","","","","","Animalia","Mollusca","Gastropoda","Pulmonata","Camaenidae","Pallidelix","snails, slugs","Vulnerable","Pallidelix bennetti",
"6010","Pandanus aquaticus", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus aquaticus",
"16566","Pandanus conicus", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus conicus",
"16621","Pandanus cookii", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus cookii",
"16389","Pandanus rheophilus", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus rheophilus",
"14562","Pandanus solms-laubachii", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus solms-laubachii",
"7072","Pandanus spiralis","Screwpine","","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus spiralis",
"8825","Pandanus spiralis var. flammeus","Edgar Range Pandanus","Endangered","Pandanus spiralis var. flammeus","16-JUL-2000","","","","16-Dec-08","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","","",
"10280","Pandanus tectorius","Screw Pine","","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Pandanales","Pandanaceae","Pandanus","monocots (single seed leaf)","Least Concern","Pandanus tectorius",
"952","Pandion haliaetus","Osprey","","","","Listed","Listed","Pandion haliaetus","","","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Pandion","birds","Least Concern","Pandion haliaetus",
"19952","Panicum effusum","Hairy Panic, Poison Panic","","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Panicum","monocots (single seed leaf)","Least Concern","Panicum effusum",
"12825","Panicum repens","Torpedo Grass","","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Panicum","monocots (single seed leaf)","Least Concern","Panicum repens",
"77371","Panulirus cygnus","Western Rock Lobster, Australian Spiny Lobster","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus cygnus",
"69275","Panulirus homarus","Tropical Rock Lobster","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus homarus",
"69276","Panulirus longipes","Painted Rock Lobster","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus longipes",
"69277","Panulirus ornatus","Ornate Rock Lobster, Tropical Rock Lobster, Ornate Spiny Lobster","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus ornatus",
"69278","Panulirus penicillatus","Tropical Rock Lobster","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus penicillatus",
"69279","Panulirus polyphagus","Tropical Rock Lobster","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus polyphagus",
"69280","Panulirus versicolor","Painted Spiny Lobster ","","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Palinuridae","Panulirus","crabs, lobsters, shrimps, woodlice","Least Concern","Panulirus versicolor",
"59297","Papasula abbotti","Abbott's Booby","Endangered","Papasula abbotti","16-JUL-2000","","Listed","Papasula abbotti","19-Oct-20","","Animalia","Chordata","Aves","Pelecaniformes","Sulidae","Papasula","birds","Endangered","Papasula abbotti",
"75353","Papilio anactus","Dainty Swallowtail, Dingy Swallowtail","","","","","","","","","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","insects","Least Concern","Papilio anactus",
"88712","Papuexul bidwilli","Mottled Treesnail","","","","","","","","","Animalia","Mollusca","Gastropoda","Pulmonata","Camaenidae","Papuexul","snails, slugs","Lower Risk/near threatened","Papuexul bidwilli",
"87726","Parablennius serratolineatus","Norfolk Island Blenny","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Parablennius","ray-finned fishes","Vulnerable","Parablennius serratolineatus",
"1933","Paracrinia haswelli","Haswell's Frog","","","","","","","","","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Paracrinia","frogs","Least Concern","Paracrinia haswelli",
"59134","Paradelma orientalis","Brigalow Scaly-foot","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Pygopodidae","Paradelma","reptiles","Least Concern","Paradelma orientalis",
"77042","Paragalaxias dissimilis","Shannon Paragalaxias","Vulnerable","Paragalaxias dissimilis","24-NOV-2006","","","","11-Apr-14","","Animalia","Chordata","Actinopterygii","Salmoniformes","Galaxiidae","Paragalaxias","ray-finned fishes","Endangered","Paragalaxias dissimilis",
"77041","Paragalaxias eleotroides","Great Lake Paragalaxias","Vulnerable","Paragalaxias eleotroides","24-NOV-2006","","","","11-Apr-14","","Animalia","Chordata","Actinopterygii","Salmoniformes","Galaxiidae","Paragalaxias","ray-finned fishes","Endangered","Paragalaxias eleotroides",
"77040","Paragalaxias julianus","Julian Paragalaxias, Western Paragalaxias","","","","","","","","","Animalia","Chordata","Actinopterygii","Salmoniformes","Galaxiidae","Paragalaxias","ray-finned fishes","Endangered","Paragalaxias julianus",
"77039","Paragalaxias mesotes","Arthurs Paragalaxias","Endangered","Paragalaxias mesotes","06-JUN-2005","","","","16-Dec-16","10-Nov-06","Animalia","Chordata","Actinopterygii","Salmoniformes","Galaxiidae","Paragalaxias","ray-finned fishes","Endangered","Paragalaxias mesotes",
"86387","Paragoodia crenulata", ,"Critically Endangered","Paragoodia crenulata","14-MAY-2013","","","","14-May-13","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Paragoodia","dicots (two seed leaves)","","",
"1090","Parahydrophis mertoni","Northern Mangrove Seasnake","","","","","Listed","Parahydrophis mertoni","","","Animalia","Chordata","Reptilia","Squamata","Hydrophiidae","Parahydrophis","reptiles","Data Deficient","Parahydrophis mertoni",
"66766","Paralucia pyrodiscus lucida","Eltham Copper Butterfly","Endangered","Paralucia pyrodiscus lucida","05-MAY-2016","","","","05-May-16","","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Paralucia","insects","","",
"26335","Paralucia spinifera","Bathurst Copper Butterfly, Purple Copper Butterfly, Bathurst Copper, Bathurst Copper Wing, Bathurst-Lithgow Copper, Purple Copper","Vulnerable","Paralucia spinifera","16-JUL-2000","","","","16-Dec-16","26-Mar-02","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Paralucia","insects","Endangered","Paralucia spinifera",
"76048","Parambassis gulliveri","a glassfish","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Ambassidae","Parambassis","ray-finned fishes","Least Concern","Parambassis gulliveri",
"92863","Paramontastraea salebrosa","Brain Coral","","","","","","","","","Animalia","Cnidaria","Anthozoa","Scleractinia","Merulinidae","Paramontastraea","anemones, corals","Vulnerable","Paramontastraea salebrosa",
"86769","Paranaspides lacustris","Great Lake Shrimp, Tasmanian Anaspid Crustacean","","","","","","","","","Animalia","Arthropoda","Crustacea","Anaspidacea","Anaspididae","Paranaspides","crustaceans","Vulnerable","Paranaspides lacustris",
"313","Parantechinus apicalis","Dibbler","Endangered","Parantechinus apicalis","16-JUL-2000","","","","01-Oct-15","","Animalia","Chordata","Mammalia","Polyprotodonta","Dasyuridae","Parantechinus","mammals","Endangered","Parantechinus apicalis",
"83663","Paraplesiops meleagris","Southern Blue Devil","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Plesiopidae","Paraplesiops","ray-finned fishes","Least Concern","Paraplesiops meleagris",
"84268","Parapodacanthus hasenpuschorum","Hasenpusch Family Stick-insect","","","","","","","","","Animalia","Arthropoda","Insecta","Phasmatodea","Phasmatidae","Parapodacanthus","insects","Near Threatened","Parapodacanthus hasenpuschorum",
"7630","Pararchidendron pruinosum","Stinkwood, Malla Waundie, Talingora, Snow-wood, Tulip Siris","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Pararchidendron","dicots (two seed leaves)","Least Concern","Pararchidendron pruinosum",
"86770","Parartemia contracta","Brine Shrimp","","","","","","","","","Animalia","Arthropoda","Malacostraca","Anostraca","Parartemiidae","Parartemia","crabs, lobsters, shrimps, woodlice","Vulnerable","Parartemia contracta",
"12796","Paraserianthes lophantha","Cape Wattle, Crested Wattle, Cape Leeuwin Wattle, Albizia","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Paraserianthes","dicots (two seed leaves)","Least Concern","Paraserianthes lophantha",
"76988","Parastromateus niger","Black Pomfret","","","","","","","","","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Parastromateus","ray-finned fishes","Least Concern","Parastromateus niger",
"87707","Paratya norfolkensis", ,"","","","","","","","","Animalia","Arthropoda","Malacostraca","Decapoda","Atyidae","Paratya","crabs, lobsters, shrimps, woodlice","Critically Endangered","Paratya norfolkensis",
"417","Pardalotus punctatus","Spotted Pardalote","","","","","","","","","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","birds","Least Concern","Pardalotus punctatus",
"418","Pardalotus quadragintus","Forty-spotted Pardalote","Endangered","Pardalotus quadragintus","16-JUL-2000","","","","15-Jul-16","10-Nov-06","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","birds","Endangered","Pardalotus quadragintus",
"419","Pardalotus rubricatus","Red-browed Pardalote","","","","","","","","","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","birds","Least Concern","Pardalotus rubricatus",
"420","Pardalotus striatus","Striated Pardalote","","","","","","","","","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","birds","Least Concern","Pardalotus striatus",
"16811","Parinari nonda","Nonda, Nonda-tree","","","","","","","","","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Chrysobalanaceae","Parinari","dicots (two seed leaves)","Least Concern","Parinari nonda",
"85352","Parmeliopsis ambigua","lichen","","","","","","","","","Eumycota","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Parmeliopsis","lichens","Least Concern","Parmeliopsis ambigua",
"85353","Parmeliopsis hyperopta","lichen","","","","","","","","","Eumycota","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Parmeliopsis","lichens","Least Concern","Parmeliopsis hyperopta",
"88539","Paroplocephalus atriceps","Lake Cronin Snake","","","","","","","","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Paroplocephalus","reptiles","Least Concern","Paroplocephalus atriceps",
"64684","Parsonsia dorrigoensis","Milky Silkpod","Endangered","Parsonsia dorrigoensis","16-JUL-2000","","","","03-Jul-08","28-Jul-10","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Apocynaceae","Parsonsia","dicots (two seed leaves)","","",
"64587","Parsonsia larcomensis","Mt Larcom Silk Pod","Vulnerable","Parsonsia larcomensis","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Magnoliopsida","Gentianales","Apocynaceae","Parsonsia","dicots (two seed leaves)","","",
"88613","Parvipsitta porphyrocephala","Purple-crowned Lorikeet","","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Parvipsitta","birds","Least Concern","Glossopsitta porphyrocephala",
"88614","Parvipsitta pusilla","Little Lorikeet","","","","","","","","","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Parvipsitta","birds","Least Concern","Glossopsitta pusilla",
"85451","Parvulastra vivipara","Tasmanian Live-bearing Seastar","Vulnerable","Parvulastra vivipara","30-JUN-2009","","","","30-Jun-09","","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Parvulastra","sea stars, cushion stars and relatives","","",
"85452","Pasmaditta jungermanniae","Cataract Gorge Pinhead Snail","","","","","","","","","Animalia","Mollusca","Gastropoda","Pulmonata","Punctidae","Pasmaditta","snails, slugs","Vulnerable","Pasmaditta jungermanniae",
"3756","Paspalidium flavidum", ,"","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Paspalidium","monocots (single seed leaf)","Least Concern","Paspalidium flavidum",
"10838","Paspalidium grandispiculatum","a grass","Vulnerable","Paspalidium grandispiculatum","16-JUL-2000","","","","01-Oct-08","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Paspalidium","monocots (single seed leaf)","","",
"55516","Paspalum batianoffii", ,"Extinct","Paspalum batianoffii","16-JUL-2000","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Paspalum","monocots (single seed leaf)","","",
"5834","Paspalum conjugatum","Sour-grass, Water Grass, Johnston River Grass","","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Paspalum","monocots (single seed leaf)","Least Concern","Paspalum conjugatum",
"14340","Paspalum distichum","Water Couch","","","","","","","","","Plantae","Magnoliophyta","Liliopsida","Cyperales","Poaceae","Paspalum","monocots (single seed leaf)","Least Concern","Paspalum distichum",
